BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE
4,CORONA,05 TAX CLASS 1 VACANT LAND                 ,1B,2013,72, ,V0,111-13 41 AVE, ,11368,1,0,1,"5,000",0,1901,1,V0,"1,480,000",2/2/2018
4,CORONA,06 TAX CLASS 1 - OTHER                     ,1,1887,42, ,G0,50-20 96TH STREET, ,11368,1,0,1,"1,712",0,1950,1,G0,0,5/31/2017
4,CORONA,07 RENTALS - WALKUP APARTMENTS             ,2A,1606,38, ,C3,40-67 97TH   STREET, ,11368,4,0,4,"1,923","2,720",1931,2,C3,0,3/3/2017
4,CORONA,07 RENTALS - WALKUP APARTMENTS             ,2A,1608,42, ,C2,40-45 99TH STREET, ,11368,6,0,6,"2,558","4,800",1931,2,C2,"990,000",11/16/2017
4,CORONA,07 RENTALS - WALKUP APARTMENTS             ,2A,1608,47, ,C2,40-33 99TH ST, ,11368,6,0,6,"2,500","4,800",1931,2,C2,0,11/8/2017
4,CORONA,07 RENTALS - WALKUP APARTMENTS             ,2A,1608,48, ,C2,40-31 99TH ST, ,11368,6,0,6,"2,500","4,800",1931,2,C2,0,11/8/2017
4,CORONA,07 RENTALS - WALKUP APARTMENTS             ,2B,1608,51, ,C1,40-25 99TH   STREET, ,11368,8,0,8,"2,563","6,400",1931,2,C1,0,6/26/2017
4,CORONA,07 RENTALS - WALKUP APARTMENTS             ,2A,1610,61, ,C2,100-11 41ST   AVENUE, ,11368,6,0,6,"1,723","3,780",1962,2,C2,"485,000",12/18/2017
4,CORONA,07 RENTALS - WALKUP APARTMENTS             ,2A,1610,64, ,C2,40-43 100TH ST, ,11368,6,0,6,"2,408","3,900",1931,2,C2,0,11/8/2017
4,CORONA,07 RENTALS - WALKUP APARTMENTS             ,2A,1610,65, ,C2,40-41 100 ST, ,11368,6,0,6,"2,408","3,900",1931,2,C2,0,11/8/2017
4,CORONA,07 RENTALS - WALKUP APARTMENTS             ,2A,1614,11, ,C3,97-22 41ST   AVENUE, ,11368,4,0,4,"2,417","2,960",1931,2,C3,0,5/10/2017
4,CORONA,07 RENTALS - WALKUP APARTMENTS             ,2A,1614,14, ,C3,97-28 41ST   AVENUE, ,11368,4,0,4,"2,367","2,960",1931,2,C3,0,8/10/2017
4,CORONA,07 RENTALS - WALKUP APARTMENTS             ,2A,1615,21, ,C3,97-34 42 AVENUE, ,11368,4,0,4,"2,000","2,720",1931,2,C3,0,10/26/2017
4,CORONA,07 RENTALS - WALKUP APARTMENTS             ,2B,1616,13, ,C1,99-20 41ST AVE, ,11368,9,0,9,"2,600","4,800",1931,2,C1,0,11/8/2017
4,CORONA,07 RENTALS - WALKUP APARTMENTS             ,2B,1617,29, ,C1,99-21 43RD   AVENUE, ,11368,9,0,9,"2,500","7,517",1931,2,C1,"2,000,000",6/21/2017
4,CORONA,07 RENTALS - WALKUP APARTMENTS             ,2B,1714,17, ,C5,33-26 100TH   STREET, ,11368,7,0,7,"2,025","2,880",1910,2,C5,"910,000",11/29/2017
4,CORONA,07 RENTALS - WALKUP APARTMENTS             ,2A,1736,12, ,C3,34-16 103RD   STREET, ,11368,4,0,4,"2,759","2,360",1933,2,C3,"960,000",3/31/2017
4,CORONA,07 RENTALS - WALKUP APARTMENTS             ,2A,1738,25, ,C3,35-50 98TH STREET, ,11368,4,0,4,"5,150","3,600",1930,2,C3,"850,000",6/29/2017
4,CORONA,07 RENTALS - WALKUP APARTMENTS             ,2A,1749,1, ,C2,107-02 34TH   AVENUE, ,11368,5,0,5,"2,500","2,062",1931,2,C2,"1,155,000",3/27/2017
4,CORONA,07 RENTALS - WALKUP APARTMENTS             ,2A,1751,34, ,C3,35-21 108TH STREET, ,11368,4,0,4,"1,700","2,275",1915,2,C3,"450,000",12/8/2017
4,CORONA,07 RENTALS - WALKUP APARTMENTS             ,2A,1755,65, ,C3,34-69 111TH   STREET, ,11368,4,0,4,"2,250","3,600",2004,2,C3,"1,475,000",12/28/2017
4,CORONA,07 RENTALS - WALKUP APARTMENTS             ,2A,1759,11, ,C2,37-16 97TH   STREET, ,11368,5,0,5,"2,625","3,960",1931,2,C2,0,3/22/2017
4,CORONA,07 RENTALS - WALKUP APARTMENTS             ,2B,1769,89, ,C1,37-33 103RD   STREET, ,11368,7,0,7,"2,500","5,445",1931,2,C1,"1,100,000",8/9/2017
4,CORONA,07 RENTALS - WALKUP APARTMENTS             ,2A,1769,93, ,C3,37-27 103 STREET, ,11368,4,0,4,"2,500","2,250",1931,2,C3,"1,390,000",8/23/2017
4,CORONA,07 RENTALS - WALKUP APARTMENTS             ,2A,1774,26, ,C3,107-12 37TH   DRIVE, ,11368,4,0,4,"6,250","3,320",1931,2,C3,0,10/9/2017
4,CORONA,07 RENTALS - WALKUP APARTMENTS             ,2A,1774,37, ,C3,37-50 108TH STREET, ,11368,4,0,4,"2,250","6,413",2001,2,C3,0,2/22/2018
4,CORONA,07 RENTALS - WALKUP APARTMENTS             ,2A,1774,59, ,C3,104-29 38 AVENUE, ,11368,4,0,4,"3,125","2,604",1931,2,C3,"875,712",4/12/2017
4,CORONA,07 RENTALS - WALKUP APARTMENTS             ,2A,1779,52, ,C3,108-61 39TH   AVENUE, ,11368,4,0,4,"3,125","3,320",1931,2,C3,0,1/17/2018
4,CORONA,07 RENTALS - WALKUP APARTMENTS             ,2B,1785,21, ,C1,112-44 38TH   AVENUE, ,11368,8,0,8,"2,500","5,500",0,2,C1,"2,318,062",3/24/2017
4,CORONA,07 RENTALS - WALKUP APARTMENTS             ,2B,1785,22, ,C1,112-48 38TH   AVENUE, ,11368,8,0,8,"2,500","5,596",0,2,C1,"2,153,222",5/10/2017
4,CORONA,07 RENTALS - WALKUP APARTMENTS             ,2A,1786,5, ,C2,112-10 39TH   AVENUE, ,11368,5,0,5,"3,125","3,646",1931,2,C2,"770,000",4/6/2017
4,CORONA,07 RENTALS - WALKUP APARTMENTS             ,2A,1888,7, ,C3,50-47 96TH STREET, ,11368,4,0,4,"4,000","2,731",1930,2,C3,0,8/28/2017
4,CORONA,07 RENTALS - WALKUP APARTMENTS             ,2A,1927,163, ,C3,49-29 101ST STREET, ,11368,4,0,4,"2,000","4,420",1972,2,C3,0,9/15/2017
4,CORONA,07 RENTALS - WALKUP APARTMENTS             ,2A,1931,22, ,C3,51-20 101 STREET, ,11368,4,0,4,"2,500","2,820",1931,2,C3,"660,000",3/28/2017
4,CORONA,07 RENTALS - WALKUP APARTMENTS             ,2A,1933,17, ,C3,102-20 CHRISTIE AVENUE, ,11368,4,0,4,"2,500","4,192",1975,2,C3,"920,000",8/28/2017
4,CORONA,07 RENTALS - WALKUP APARTMENTS             ,2A,1933,80, ,C3,102-01 STRONG AVENUE, ,11368,4,0,4,"1,950","3,968",1985,2,C3,0,11/2/2017
4,CORONA,07 RENTALS - WALKUP APARTMENTS             ,2B,1938,19, ,C1,53-12 102ND   STREET, ,11368,7,0,7,"2,500","5,116",2015,2,C1,"2,060,500",5/4/2017
4,CORONA,07 RENTALS - WALKUP APARTMENTS             ,2A,1943,88, ,C3,104-21 53 AVENUE, ,11368,4,0,4,"2,500","2,640",1931,2,C3,"1,200,000",5/11/2017
4,CORONA,07 RENTALS - WALKUP APARTMENTS             ,2A,1944,108, ,C3,105-21 MARTENSE AVENUE, ,11368,4,0,4,"1,900","3,860",1970,2,C3,"990,000",10/17/2017
4,CORONA,07 RENTALS - WALKUP APARTMENTS             ,2A,1949,156, ,C3,57-28 XENIA STREET, ,11368,4,0,4,"2,181","3,902",1965,2,C3,"1,260,000",3/3/2017
4,CORONA,07 RENTALS - WALKUP APARTMENTS             ,2A,1950,27, ,C2,57-19 XENIA STREET, ,11368,5,0,5,"2,700","2,800",1920,2,C2,"985,000",7/6/2017
4,CORONA,07 RENTALS - WALKUP APARTMENTS             ,2B,1950,64, ,C1,57-50 GRANGER STREET, ,11368,8,0,8,"4,000","8,016",2016,2,C1,0,5/8/2017
4,CORONA,07 RENTALS - WALKUP APARTMENTS             ,2A,1950,153, ,C3,57-30 GRANGER STREET, ,11368,4,0,4,"2,000","3,120",1969,2,C3,0,8/15/2017
4,CORONA,07 RENTALS - WALKUP APARTMENTS             ,2A,1951,49, ,C2,57-32 PENROD STREET, ,11368,5,0,5,"2,154","7,095",1985,2,C2,"1,100,000",7/25/2017
4,CORONA,07 RENTALS - WALKUP APARTMENTS             ,2A,1951,55, ,C3,5738A PENROD STREET, ,11368,4,0,4,"2,000","4,100",1990,2,C3,"1,225,000",3/1/2017
4,CORONA,07 RENTALS - WALKUP APARTMENTS             ,2A,1954,17, ,C2,105-14 MARTENSE AVENUE, ,11368,6,0,6,"1,900","3,760",1990,2,C2,"1,100,000",12/15/2017
4,CORONA,07 RENTALS - WALKUP APARTMENTS             ,2A,1968,143, ,C3,110-39 SAULTELL AVENUE, ,11368,4,0,4,"1,496","3,220",1975,2,C3,"1,200,000",10/6/2017
4,CORONA,07 RENTALS - WALKUP APARTMENTS             ,2A,1982,41, ,C3,102-53 NICOLLS AVENUE, ,11368,4,0,4,"1,632","3,219",1970,2,C3,0,11/3/2017
4,CORONA,07 RENTALS - WALKUP APARTMENTS             ,2B,1986,24, ,C1,104-54 42ND   AVENUE, ,11368,7,0,7,"2,500","6,210",1932,2,C1,"1,450,000",3/7/2017
4,CORONA,07 RENTALS - WALKUP APARTMENTS             ,2A,1994,1, ,C2,106-20 50TH AVENUE, ,11368,6,0,6,"2,500","4,800",1931,2,C2,0,5/28/2017
4,CORONA,07 RENTALS - WALKUP APARTMENTS             ,2A,1996,51, ,C3,108-77 41ST   AVENUE, ,11368,4,0,4,"2,500","3,200",1931,2,C3,0,10/11/2017
4,CORONA,07 RENTALS - WALKUP APARTMENTS             ,2B,1997,68, ,C1,41-15 108TH   STREET, ,11368,7,0,7,"2,300","4,600",2004,2,C1,"1,450,000",3/1/2017
4,CORONA,07 RENTALS - WALKUP APARTMENTS             ,2A,1999,13, ,C2,108-42 43RD AVENUE, ,11368,6,0,6,"2,500","3,960",1931,2,C2,"1,210,000",4/10/2017
4,CORONA,07 RENTALS - WALKUP APARTMENTS             ,2A,1999,67, ,C3,43-15 108TH   STREET, ,11368,4,0,4,"2,500","6,250",2014,2,C3,"1,699,912",5/5/2017
4,CORONA,07 RENTALS - WALKUP APARTMENTS             ,2A,2005,21, ,C3,108-44 49TH AVENUE, ,11368,4,0,4,"2,500","2,720",1931,2,C3,100,11/27/2017
4,CORONA,10 COOPS - ELEVATOR APARTMENTS             ,2,1727,8, ,D4,"112-25 34TH AVENUE, 5G", ,11368,0,0,0,0,0,1953,2,D4,"100,000",3/6/2017
4,CORONA,10 COOPS - ELEVATOR APARTMENTS             ,2,1727,8, ,D4,"112-25 34TH AVENUE, 5E", ,11368,0,0,0,0,0,1953,2,D4,"67,888",3/16/2017
4,CORONA,10 COOPS - ELEVATOR APARTMENTS             ,2,1727,8, ,D4,"112-30 NORTHERN BOULEVARD, 2C", ,11368,0,0,0,0,0,1953,2,D4,"112,000",6/6/2017
4,CORONA,10 COOPS - ELEVATOR APARTMENTS             ,2,1727,8, ,D4,"113-15 34TH AVENUE, 2B", ,11368,0,0,0,0,0,1953,2,D4,"110,000",5/30/2017
4,CORONA,10 COOPS - ELEVATOR APARTMENTS             ,2,1727,8, ,D4,"113-15 34 AVENUE, 4 G", ,11368,0,0,0,0,0,1953,2,D4,"150,000",6/29/2017
4,CORONA,10 COOPS - ELEVATOR APARTMENTS             ,2,1727,8, ,D4,"112-24 NORTHERN BOULEVARD, 3H", ,11368,0,0,0,0,0,1953,2,D4,"120,000",6/28/2017
4,CORONA,10 COOPS - ELEVATOR APARTMENTS             ,2,1727,8, ,D4,"112-25 34TH AVENUE, 3F", ,11368,0,0,0,0,0,1953,2,D4,"148,000",7/27/2017
4,CORONA,10 COOPS - ELEVATOR APARTMENTS             ,2,1727,8, ,D4,"112-19 34TH AVENUE, 5E", ,11368,0,0,0,0,0,1953,2,D4,"118,000",9/15/2017
4,CORONA,10 COOPS - ELEVATOR APARTMENTS             ,2,1727,8, ,D4,"113-15 34TH AVENUE, 1H", ,11368,0,0,0,0,0,1953,2,D4,"140,000",9/13/2017
4,CORONA,10 COOPS - ELEVATOR APARTMENTS             ,2,1727,8, ,D4,"112-19 34TH AVENUE, 2F", ,11368,0,0,0,0,0,1953,2,D4,"135,000",9/18/2017
4,CORONA,10 COOPS - ELEVATOR APARTMENTS             ,2,1727,8, ,D4,"112-25 34TH AVENUE, 4E", ,11368,0,0,0,0,0,1953,2,D4,"103,000",10/16/2017
4,CORONA,10 COOPS - ELEVATOR APARTMENTS             ,2,1727,8, ,D4,"112-50 NORTHERN BOULEVARD, 3F", ,11368,0,0,0,0,0,1953,2,D4,"150,000",11/6/2017
4,CORONA,10 COOPS - ELEVATOR APARTMENTS             ,2,1727,8, ,D4,"113-15 34TH AVENUE, 1G", ,11368,0,0,0,0,0,1953,2,D4,"150,000",12/14/2017
4,CORONA,10 COOPS - ELEVATOR APARTMENTS             ,2,1727,8, ,D4,"112-25 34 AVENUE, 1G", ,11368,0,0,0,0,0,1953,2,D4,"150,000",1/3/2018
4,CORONA,10 COOPS - ELEVATOR APARTMENTS             ,2,1907,1, ,D4,"55-25 98TH STREET, 1F", ,11368,0,0,0,0,0,1964,2,D4,"170,000",4/13/2017
4,CORONA,10 COOPS - ELEVATOR APARTMENTS             ,2,1907,1, ,D4,"55-25 98TH STREET, 2D", ,11368,0,0,0,0,0,1964,2,D4,"285,000",5/23/2017
4,CORONA,10 COOPS - ELEVATOR APARTMENTS             ,2,1908,1, ,D4,"55-25 98TH PLACE, 3C", ,11368,0,0,0,0,0,1965,2,D4,"330,000",4/7/2017
4,CORONA,10 COOPS - ELEVATOR APARTMENTS             ,2,1908,1, ,D4,"98-45 57TH AVENUE, 3F", ,11368,0,0,0,0,0,1965,2,D4,"250,000",5/18/2017
4,CORONA,10 COOPS - ELEVATOR APARTMENTS             ,2,1908,1, ,D4,"55-25 98TH PLACE, 5G", ,11368,0,0,0,0,0,1965,2,D4,"195,000",6/29/2017
4,CORONA,10 COOPS - ELEVATOR APARTMENTS             ,2,1908,1, ,D4,"55-25 98TH PLACE, 3D", ,11368,0,0,0,0,0,1965,2,D4,"270,000",7/31/2017
4,CORONA,10 COOPS - ELEVATOR APARTMENTS             ,2,1908,1, ,D4,"55-25 98TH PLACE, 4B", ,11368,0,0,0,0,0,1965,2,D4,"175,000",9/25/2017
4,CORONA,10 COOPS - ELEVATOR APARTMENTS             ,2,1908,1, ,D4,"55-30 99TH STREET, 3E", ,11368,0,0,0,0,0,1965,2,D4,0,11/9/2017
4,CORONA,10 COOPS - ELEVATOR APARTMENTS             ,2,1908,1, ,D4,"55-30 99 STREET, 4J", ,11368,0,0,0,0,0,1965,2,D4,"300,000",11/29/2017
4,CORONA,10 COOPS - ELEVATOR APARTMENTS             ,2,1908,1, ,D4,"55-30 99TH STREET, 6L", ,11368,0,0,0,0,0,1965,2,D4,"140,000",12/8/2017
4,CORONA,10 COOPS - ELEVATOR APARTMENTS             ,2,1908,1, ,D4,"55-30 99TH STREET, 3F", ,11368,0,0,0,0,0,1965,2,D4,0,12/19/2017
4,CORONA,10 COOPS - ELEVATOR APARTMENTS             ,2,1908,1, ,D4,"55-30 99TH STREET, 3F", ,11368,0,0,0,0,0,1965,2,D4,0,12/19/2017
4,CORONA,10 COOPS - ELEVATOR APARTMENTS             ,2,1945,1, ,D4,"99-04 57TH AVENUE, 6B", ,11368,0,0,0,0,0,1962,2,D4,"180,000",2/8/2018
4,CORONA,10 COOPS - ELEVATOR APARTMENTS             ,2,1945,1, ,D4,"99-04 57TH AVENUE, 2C", ,11368,0,0,0,0,0,1962,2,D4,"290,000",2/27/2018
4,CORONA,10 COOPS - ELEVATOR APARTMENTS             ,2,1946,1, ,D4,"99-06 58TH AVENUE, 4L", ,11368,0,0,0,0,0,1962,2,D4,"124,000",3/1/2017
4,CORONA,10 COOPS - ELEVATOR APARTMENTS             ,2,1946,1, ,D4,"99-05 59TH AVENUE, 6G", ,11368,0,0,0,0,0,1962,2,D4,"169,000",4/21/2017
4,CORONA,10 COOPS - ELEVATOR APARTMENTS             ,2,1946,1, ,D4,"99-05 59TH AVENUE, 5A", ,11368,0,0,0,0,0,1962,2,D4,"180,000",7/5/2017
4,CORONA,10 COOPS - ELEVATOR APARTMENTS             ,2,1946,1, ,D4,"99-35 59TH AVENUE, 2H", ,11368,0,0,0,0,0,1962,2,D4,"100,000",8/15/2017
4,CORONA,10 COOPS - ELEVATOR APARTMENTS             ,2,1946,1, ,D4,"99-35 59TH AVENUE, 3-J", ,11368,0,0,0,0,0,1962,2,D4,0,8/14/2017
4,CORONA,10 COOPS - ELEVATOR APARTMENTS             ,2,1946,1, ,D4,"99-35 59TH AVENUE, 5I", ,11368,0,0,0,0,0,1962,2,D4,"218,000",10/26/2017
4,CORONA,10 COOPS - ELEVATOR APARTMENTS             ,2,1946,1, ,D4,"99-06 58TH AVENUE, 4-A", ,11368,0,0,0,0,0,1962,2,D4,"190,000",11/29/2017
4,CORONA,10 COOPS - ELEVATOR APARTMENTS             ,2,1946,1, ,D4,"99-35 59 AVENUE, L2", ,11368,0,0,0,0,0,1962,2,D4,"180,000",12/7/2017
4,CORONA,10 COOPS - ELEVATOR APARTMENTS             ,2,1946,1, ,D4,"99-35 59 AVENUE, 5G", ,11368,0,0,0,0,0,1962,2,D4,"184,000",1/5/2018
4,CORONA,10 COOPS - ELEVATOR APARTMENTS             ,2,1946,1, ,D4,"99-06 58TH AVE, 6F", ,11368,0,0,0,0,0,1962,2,D4,"119,000",2/13/2018
4,CORONA,10 COOPS - ELEVATOR APARTMENTS             ,2,1946,1, ,D4,"9935 59TH AVENUE, 6K", ,11368,0,0,0,0,0,1962,2,D4,0,12/4/2017
4,CORONA,10 COOPS - ELEVATOR APARTMENTS             ,2,1946,1, ,D4,"99-06 58TH AVENUE, 3C", ,11368,0,0,0,0,0,1962,2,D4,"278,000",2/26/2018
4,CORONA,10 COOPS - ELEVATOR APARTMENTS             ,2,1947,1, ,D4,"99-14 59TH AVENUE, 3E", ,11368,0,0,0,0,0,1961,2,D4,"175,000",3/6/2017
4,CORONA,10 COOPS - ELEVATOR APARTMENTS             ,2,1947,1, ,D4,"99-14 59TH AVENUE, 2A", ,11368,0,0,0,0,0,1961,2,D4,"110,000",4/26/2017
4,CORONA,10 COOPS - ELEVATOR APARTMENTS             ,2,1947,1, ,D4,"99-14 59TH AVENUE, 5G", ,11368,0,0,0,0,0,1961,2,D4,"140,000",5/5/2017
4,CORONA,10 COOPS - ELEVATOR APARTMENTS             ,2,1947,1, ,D4,"99-14 59TH AVE, 6G", ,11368,0,0,0,0,0,1961,2,D4,"212,000",5/11/2017
4,CORONA,10 COOPS - ELEVATOR APARTMENTS             ,2,1947,1, ,D4,"99-14 59TH AVENUE, 2B", ,11368,0,0,0,0,0,1961,2,D4,"215,000",8/14/2017
4,CORONA,10 COOPS - ELEVATOR APARTMENTS             ,2,1947,1, ,D4,"99-14 59TH AVENUE, 5F", ,11368,0,0,0,0,0,1961,2,D4,"235,000",8/24/2017
4,CORONA,10 COOPS - ELEVATOR APARTMENTS             ,2,1947,1, ,D4,"99-06 59TH AVENUE, 6K", ,11368,0,0,0,0,0,1961,2,D4,0,9/21/2017
4,CORONA,10 COOPS - ELEVATOR APARTMENTS             ,2,1947,1, ,D4,"99-14 59TH AVENUE, 2J", ,11368,0,0,0,0,0,1961,2,D4,"299,000",9/28/2017
4,CORONA,10 COOPS - ELEVATOR APARTMENTS             ,2,1947,1, ,D4,"99-14 59 AVENUE, 4J", ,11368,0,0,0,0,0,1961,2,D4,"230,000",11/8/2017
4,CORONA,10 COOPS - ELEVATOR APARTMENTS             ,2,1947,1, ,D4,"99-11 60TH AVENUE, 2A", ,11368,0,0,0,0,0,1961,2,D4,"134,000",12/8/2017
4,CORONA,10 COOPS - ELEVATOR APARTMENTS             ,2,1947,1, ,D4,"99-11 60TH AVENUE, 5F", ,11368,0,0,0,0,0,1961,2,D4,"175,000",12/13/2017
4,CORONA,10 COOPS - ELEVATOR APARTMENTS             ,2,1947,18, ,D4,"99-45 60TH AVENUE, 6H", ,11368,0,0,0,0,0,1962,2,D4,"310,000",5/1/2017
4,CORONA,10 COOPS - ELEVATOR APARTMENTS             ,2,1947,18, ,D4,"99-30 59TH AVENUE, 1E", ,11368,0,0,0,0,0,1962,2,D4,0,5/12/2017
4,CORONA,10 COOPS - ELEVATOR APARTMENTS             ,2,1947,18, ,D4,"99-45 60TH AVENUE, 6K", ,11368,0,0,0,0,0,1962,2,D4,"175,000",6/26/2017
4,CORONA,10 COOPS - ELEVATOR APARTMENTS             ,2,1947,18, ,D4,"99-45 60TH AVENUE, 5F", ,11368,0,0,0,0,0,1962,2,D4,0,7/26/2017
4,CORONA,10 COOPS - ELEVATOR APARTMENTS             ,2,1947,18, ,D4,"99-25 60 AVE, 5A", ,11368,0,0,0,0,0,1962,2,D4,"173,000",9/25/2017
4,CORONA,10 COOPS - ELEVATOR APARTMENTS             ,2,1947,18, ,D4,"99-30 59TH   AVENUE, 1B", ,11368,0,0,0,0,0,1962,2,D4,"165,000",10/24/2017
4,CORONA,10 COOPS - ELEVATOR APARTMENTS             ,2,1947,18, ,D4,"99-45 60TH AVENUE, 4A", ,11368,0,0,0,0,0,1962,2,D4,"185,000",11/8/2017
4,CORONA,10 COOPS - ELEVATOR APARTMENTS             ,2,1947,18, ,D4,"99-30 59TH AVENUE, 2E", ,11368,0,0,0,0,0,1962,2,D4,"180,000",11/13/2017
4,CORONA,10 COOPS - ELEVATOR APARTMENTS             ,2,1947,18, ,D4,"99-25 60TH AVENUE, 2H", ,11368,0,0,0,0,0,1962,2,D4,"180,000",12/8/2017
4,CORONA,10 COOPS - ELEVATOR APARTMENTS             ,2,1947,18, ,D4,"99-30 59TH AVENUE, 2K", ,11368,0,0,0,0,0,1962,2,D4,"190,000",12/12/2017
4,CORONA,10 COOPS - ELEVATOR APARTMENTS             ,2,1947,18, ,D4,"99-45 60TH AVENUE, 6J", ,11368,0,0,0,0,0,1962,2,D4,"260,000",12/21/2017
4,CORONA,10 COOPS - ELEVATOR APARTMENTS             ,2,1947,18, ,D4,"99-25 60TH AVE, 2C", ,11368,0,0,0,0,0,1962,2,D4,"320,000",1/2/2018
4,CORONA,10 COOPS - ELEVATOR APARTMENTS             ,2,1948,1, ,D4,"99-10 60TH AVENUE, 2L", ,11368,0,0,0,0,0,1961,2,D4,"129,000",3/9/2017
4,CORONA,10 COOPS - ELEVATOR APARTMENTS             ,2,1948,1, ,D4,"99-10 60 AVENUE, 1B", ,11368,0,0,0,0,0,1961,2,D4,"150,000",6/27/2017
4,CORONA,10 COOPS - ELEVATOR APARTMENTS             ,2,1948,1, ,D4,"99-10 60 AVENUE, 2D", ,11368,0,0,0,0,0,1961,2,D4,"280,000",7/20/2017
4,CORONA,10 COOPS - ELEVATOR APARTMENTS             ,2,1948,1, ,D4,"99-10 60 AVENUE, 5K", ,11368,0,0,0,0,0,1961,2,D4,"178,000",8/24/2017
4,CORONA,10 COOPS - ELEVATOR APARTMENTS             ,2,1949,90, ,D4,"5921 CALLOWAY ST, 4J", ,11368,0,0,0,0,0,1968,2,D4,0,3/2/2017
4,CORONA,10 COOPS - ELEVATOR APARTMENTS             ,2,1949,90, ,D4,"59-21 CALLOWAY STREET, 5T", ,11368,0,0,0,0,0,1968,2,D4,"168,000",3/24/2017
4,CORONA,10 COOPS - ELEVATOR APARTMENTS             ,2,1949,90, ,D4,"59-21 CALLOWAY STREET, 3N", ,11368,0,0,0,0,0,1968,2,D4,"145,000",8/29/2017
4,CORONA,10 COOPS - ELEVATOR APARTMENTS             ,2,1949,90, ,D4,"59-21 CALLOWAY STREET, 3T", ,11368,0,0,0,0,0,1968,2,D4,"252,500",11/7/2017
4,CORONA,10 COOPS - ELEVATOR APARTMENTS             ,2,1949,90, ,D4,"59-21 CALLOWAY STREET, 6H", ,11368,0,0,0,0,0,1968,2,D4,0,1/29/2018
4,CORONA,10 COOPS - ELEVATOR APARTMENTS             ,2,1949,106, ,D4,"58-03 CALLOWAY STREET, 2A", ,11368,0,0,0,0,0,1968,2,D4,"115,000",5/25/2017
4,CORONA,10 COOPS - ELEVATOR APARTMENTS             ,2,1949,106, ,D4,"58-03 CALLOWAY STREET, 3BB", ,11368,0,0,0,0,0,1968,2,D4,"130,000",6/29/2017
4,CORONA,10 COOPS - ELEVATOR APARTMENTS             ,2,1949,106, ,D4,"5803 CALLOWAY STREET, 5L", ,11368,0,0,0,0,0,1968,2,D4,"305,000",8/21/2017
4,CORONA,10 COOPS - ELEVATOR APARTMENTS             ,2,1949,106, ,D4,"58-03 CALLOWAY STREET, 7D", ,11368,0,0,0,0,0,1968,2,D4,"200,000",8/26/2017
4,CORONA,10 COOPS - ELEVATOR APARTMENTS             ,2,1949,106, ,D4,"58-03 CALLOWAY STREET, 5EE", ,11368,0,0,0,0,0,1968,2,D4,"148,000",8/30/2017
4,CORONA,10 COOPS - ELEVATOR APARTMENTS             ,2,1949,106, ,D4,"58-03 CALLOWAY STREET, 3NN", ,11368,0,0,0,0,0,1968,2,D4,"188,000",11/9/2017
4,CORONA,10 COOPS - ELEVATOR APARTMENTS             ,2,1949,106, ,D4,"58-03 CALLOWAY STREET, 6AA", ,11368,0,0,0,0,0,1968,2,D4,"155,000",12/5/2017
4,CORONA,10 COOPS - ELEVATOR APARTMENTS             ,2,1949,106, ,D4,"58-03 CALLOWAY STREET, 5B", ,11368,0,0,0,0,0,1968,2,D4,"170,000",2/1/2018
4,CORONA,10 COOPS - ELEVATOR APARTMENTS             ,2,1964,1, ,D4,"5930 108TH STREET, 2M", ,11368,0,0,0,0,0,1965,2,D4,"114,000",3/21/2017
4,CORONA,10 COOPS - ELEVATOR APARTMENTS             ,2,1964,1, ,D4,"5930 108TH STREET, 6J", ,11368,0,0,0,0,0,1965,2,D4,0,3/13/2017
4,CORONA,10 COOPS - ELEVATOR APARTMENTS             ,2,1964,1, ,D4,"59-30 108TH STREET, 7II", ,11368,0,0,0,0,0,1965,2,D4,"325,000",4/13/2017
4,CORONA,10 COOPS - ELEVATOR APARTMENTS             ,2,1964,1, ,D4,"59-30 108TH STREET, 5F", ,11368,0,0,0,0,0,1965,2,D4,"240,000",6/30/2017
4,CORONA,10 COOPS - ELEVATOR APARTMENTS             ,2,1964,1, ,D4,"59-30 108TH STREET, 2M", ,11368,0,0,0,0,0,1965,2,D4,"110,000",8/8/2017
4,CORONA,10 COOPS - ELEVATOR APARTMENTS             ,2,1964,1, ,D4,"59-30 108TH STREET, 4NN", ,11368,0,0,0,0,0,1965,2,D4,"110,000",8/8/2017
4,CORONA,10 COOPS - ELEVATOR APARTMENTS             ,2,1964,1, ,D4,"59-30 108TH STREET, 5B", ,11368,0,0,0,0,0,1965,2,D4,"110,000",8/8/2017
4,CORONA,10 COOPS - ELEVATOR APARTMENTS             ,2,1964,1, ,D4,"59-30 108TH STREET, 6M", ,11368,0,0,0,0,0,1965,2,D4,"240,000",1/30/2018
4,CORONA,10 COOPS - ELEVATOR APARTMENTS             ,2,1964,1, ,D4,"59-30 108TH STREET, 6I", ,11368,0,0,0,0,0,1965,2,D4,"355,000",2/9/2018
